merchant_sku,source_type,identity_source_type,image_source_type,source_page_url,source_image_url,prepared_image_path,mime,width,height,file_size,sha256,perceptual_hash,identity_status,duplicate_status,storage_path,public_url,upload_status,upload_http_status,public_get_status,remote_sha256,sha_match,verified_at
ARD-4214,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/afeef/,https://www.lattafa.my/cdn/9e3b92d7-0f2d-4375-2c7c-164259f0d800/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-4214.webp,image/webp,1200,1200,91326,8551EEFF47F061A65DDFD266CE98DE6433B924335C2F9C8193CCF155E5B4E3DA,c8e0f1e1e1f1f1c8,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4214.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4214.webp,uploaded_verified,201,200,8551EEFF47F061A65DDFD266CE98DE6433B924335C2F9C8193CCF155E5B4E3DA,true,2026-08-04T11:57:14.680Z
ARD-4215,official_distributor,official_manufacturer,official_distributor,https://www.lattafa.my/perfumes/lattafa/fakhar-extrait/,https://www.lattafa.my/cdn/perfumes/lattafa/fakhar-extrait-lattafa-minyak-wangi-lelaki-smoky-amber-100ml-edp/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-4215.webp,image/webp,1200,1200,92734,86319C0F6DF7CEA3860026C1F3670D458C92C176B69DD5BE7542C375095D817E,c4c1848c8c989c84,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4215.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4215.webp,uploaded_verified,201,200,86319C0F6DF7CEA3860026C1F3670D458C92C176B69DD5BE7542C375095D817E,true,2026-08-04T11:57:14.723Z
ARD-4246,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/badee-al-oud-noble-blush/,https://www.lattafa.my/cdn/perfumes/lattafa/imgi74noble65739dbc-41c7-4f6e-92b7-de630ed83ccb-100ml-edp/product/?f=webp&name=x.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-4246.webp,image/webp,1200,1200,37294,07FA33CED0D93960D898396972BDFE1C7D408BF5AF48A99431218EEF4EC7A628,02d0d0d0d4e4d404,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4246.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4246.webp,uploaded_verified,201,200,07FA33CED0D93960D898396972BDFE1C7D408BF5AF48A99431218EEF4EC7A628,true,2026-08-04T11:57:14.733Z
ARD-4255,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/hayaati-florence/,https://www.lattafa.my/cdn/perfumes/lattafa/hayaati-florence-by-lattafa-100ml-edp-wanita-malaysia/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-4255.webp,image/webp,1200,1200,43430,2C08CC179004238FB47D1CCE62E5B8B92AEE37B5C5F7216272466021A5FAFE23,04c0d8dcdccccc01,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4255.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4255.webp,uploaded_verified,201,200,2C08CC179004238FB47D1CCE62E5B8B92AEE37B5C5F7216272466021A5FAFE23,true,2026-08-04T11:57:14.815Z
ARD-4256,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/ana-abiyedh-coral/,https://www.lattafa.my/cdn/perfumes/lattafa/ana-abiyedh-coral-lattara-perfume-malaysia3-60ml-edp/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-4256.webp,image/webp,1200,1200,67366,06355D53CDC739CE5C76AB44823CA66BCA45D4FA4B8DC3D38376E397F10F03F6,34c4c0c0ecc4c4c0,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4256.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4256.webp,uploaded_verified,201,200,06355D53CDC739CE5C76AB44823CA66BCA45D4FA4B8DC3D38376E397F10F03F6,true,2026-08-04T11:57:14.894Z
ARD-4273,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/angham/,https://www.lattafa.my/cdn/perfumes/lattafa/angham-by-lattafa-100ml-edp-wanita-malaysia/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-4273.webp,image/webp,1200,1200,58476,68A7BD45E32DE8A72831CF3A4118423C7CBE3E4A8BA0113AADC104F04D8E2D87,16c8c9c9c8c2d890,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4273.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4273.webp,uploaded_verified,201,200,68A7BD45E32DE8A72831CF3A4118423C7CBE3E4A8BA0113AADC104F04D8E2D87,true,2026-08-04T11:57:14.900Z
ARD-4286,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/mashrabya/,https://www.lattafa.my/cdn/9112dae0-6b6f-46e3-321b-d5f02c0d5300/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-4286.webp,image/webp,1200,1200,102332,E58DD31A93007482A75EF151E462F398B456DA9EFDB8F5BE63F5494BA2738E25,c0c082c0c2cccac2,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4286.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4286.webp,uploaded_verified,201,200,E58DD31A93007482A75EF151E462F398B456DA9EFDB8F5BE63F5494BA2738E25,true,2026-08-04T11:57:14.884Z
ARD-4300,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/badee-al-oud/,https://www.lattafa.my/cdn/perfumes/lattafa/badee-al-oud-oud-glory-lattafa-100ml-edp-unisex-malaysia/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-4300.webp,image/webp,1200,1200,88110,85B869E4260033F366C765C744A8FD227BD7677023BA1CD4C78C600E022D4DBE,c0c1d8ccd8d0d0c8,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4300.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4300.webp,uploaded_verified,201,200,85B869E4260033F366C765C744A8FD227BD7677023BA1CD4C78C600E022D4DBE,true,2026-08-04T11:57:14.952Z
ARD-4336,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/khamrah-dukhan/,https://www.lattafa.my/cdn/perfumes/lattafa/lattafa-khamrah-dukhan-malaysia-perfume5-100ml-edp/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-4336.webp,image/webp,1200,1200,121182,E98E627072DB935590D8900CC6BB770A4879B379D7C1BE0FBE19246C513E95D4,c0b19990b0929e9e,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4336.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4336.webp,uploaded_verified,201,200,E98E627072DB935590D8900CC6BB770A4879B379D7C1BE0FBE19246C513E95D4,true,2026-08-04T11:57:15.183Z
ARD-4564,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/maahir/,https://www.lattafa.my/cdn/perfumes/lattafa/maahir-by-lattafa-100ml-edp-men-malaysia/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-4564.webp,image/webp,1200,1200,71668,C0FD76A4ADD2B009B29D098074EE8F6D6042A94D0C12F12C25BA0978FFFC23EE,c0d0d0d0d0d0d0c0,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4564.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4564.webp,uploaded_verified,201,200,C0FD76A4ADD2B009B29D098074EE8F6D6042A94D0C12F12C25BA0978FFFC23EE,true,2026-08-04T11:57:15.081Z
ARD-463,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/rouat-al-oud/,https://www.lattafa.my/cdn/perfumes/lattafa/lattafa-rouat-al-oud-100ml-edp/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-463.webp,image/webp,1200,1200,142114,0B201B23A65150E6380E6124F246ED5ED688444FF47FD3D2C6911D84923D782D,c2d2b0b0b290e402,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-463.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-463.webp,uploaded_verified,201,200,0B201B23A65150E6380E6124F246ED5ED688444FF47FD3D2C6911D84923D782D,true,2026-08-04T11:57:15.037Z
ARD-4637,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/asad-bourbon/,https://www.lattafa.my/cdn/perfumes/lattafa/asad-bourbon-by-lattafa-100ml-edp-men-malaysia/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-4637.webp,image/webp,1200,1200,80508,AC1D1A03D3BB5AB84111CAEF61F7E7BB8C955E072E99EE4ED3312B96B8477228,03c0d4f0dccccccc,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4637.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4637.webp,uploaded_verified,201,200,AC1D1A03D3BB5AB84111CAEF61F7E7BB8C955E072E99EE4ED3312B96B8477228,true,2026-08-04T11:57:15.088Z
ARD-465,official_distributor,official_distributor,official_distributor,https://www.lattafa-ca.com/p/qimmah/,https://www.lattafa-ca.com/wp-content/uploads/lattafa-womens-fragrances/6291107450605.png,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-465.webp,image/webp,1200,1200,34888,1CA9E9ACA4DAD35083C7E47777E0D5083BFD78C1B5E2E87C58AA9AD3C0787713,4c32303232323204,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-465.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-465.webp,uploaded_verified,201,200,1CA9E9ACA4DAD35083C7E47777E0D5083BFD78C1B5E2E87C58AA9AD3C0787713,true,2026-08-04T11:57:15.278Z
ARD-466,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/raghba/,https://www.lattafa.my/cdn/perfumes/lattafa/raghba-lattafa-100ml-edp-unisex-perfume-malaysia/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-466.webp,image/webp,1200,1200,147324,632F643F1774220339EDF2646F5A7796218588D35AB685AA9887A2519039CB11,001abaaaeae28a00,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-466.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-466.webp,uploaded_verified,201,200,632F643F1774220339EDF2646F5A7796218588D35AB685AA9887A2519039CB11,true,2026-08-04T11:57:15.212Z
ARD-4660,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/layaan/,https://www.lattafa.my/cdn/perfumes/lattafa/layaan-100ml-edp-by-lattafa-75ml/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-4660.webp,image/webp,1200,1200,70154,6BE3B3F8D46A740A67EC3F5AAEAEE74F3B42079A54535E1AAB8A73163AC90C35,0880ececec98c898,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4660.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4660.webp,uploaded_verified,201,200,6BE3B3F8D46A740A67EC3F5AAEAEE74F3B42079A54535E1AAB8A73163AC90C35,true,2026-08-04T11:57:15.228Z
ARD-4664,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/nebras-elixir/,https://www.lattafa.my/cdn/perfumes/lattafa/nebras-elixir-lattafa-100ml-edp-women-malaysia/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-4664.webp,image/webp,1200,1200,190018,70410673D8A46950FEC4C4DB3C1B7FF9BD66EB4A60ED87951E8753F56CC30C88,0032329a92dc9e90,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4664.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4664.webp,uploaded_verified,201,200,70410673D8A46950FEC4C4DB3C1B7FF9BD66EB4A60ED87951E8753F56CC30C88,true,2026-08-04T11:57:15.383Z
ARD-467,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/musk-mood/,https://www.lattafa.my/cdn/perfumes/lattafa/musk-mood-edp-100ml/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-467.webp,image/webp,1200,1200,58236,4108F0D3AEFF4AE51F20CD7CA22DBD98B48A9E41DA8EA3776D3EAC74E741D794,60e0c1e8e4405860,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-467.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-467.webp,uploaded_verified,201,200,4108F0D3AEFF4AE51F20CD7CA22DBD98B48A9E41DA8EA3776D3EAC74E741D794,true,2026-08-04T11:57:15.362Z
ARD-4680,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/shahd/,https://www.lattafa.my/cdn/perfumes/lattafa/shahd-by-lattafa-100ml-edp-wanita-malaysia/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-4680.webp,image/webp,1200,1200,41962,A7965E8B3B582CCE21A0622E07BB29AA12C6A22D147E4972FA37A1ECAC8E76FB,808082868c8a8880,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4680.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4680.webp,uploaded_verified,201,200,A7965E8B3B582CCE21A0622E07BB29AA12C6A22D147E4972FA37A1ECAC8E76FB,true,2026-08-04T11:57:15.360Z
ARD-4685,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/asad-elixir/,https://www.lattafa.my/cdn/perfumes/lattafa/asad-elixir-lattafa-perfume-lelaki-amber-spicy-100ml-edp/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-4685.webp,image/webp,1200,1200,50288,219439A09C9ED7C49DEBC92B47107B65B2CF94DDA2B03EEA59530D23467959FA,00d0d4d4c4d0d8d8,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4685.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4685.webp,uploaded_verified,201,200,219439A09C9ED7C49DEBC92B47107B65B2CF94DDA2B03EEA59530D23467959FA,true,2026-08-04T11:57:15.438Z
ARD-4686,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/yara-elixir/,https://www.lattafa.my/cdn/perfumes/lattafa/yara-elixir-lattafa-perfume-wanita-floral-sweet-100ml-edp/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-4686.webp,image/webp,1200,1200,60634,F3DAAB3F9A265BF2684CBFC9F517DC279E57564A703255F3E8F27425A719F1DA,22d8d8e8c8d8b8d8,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4686.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4686.webp,uploaded_verified,201,200,F3DAAB3F9A265BF2684CBFC9F517DC279E57564A703255F3E8F27425A719F1DA,true,2026-08-04T11:57:15.502Z
ARD-4750,official_distributor,official_manufacturer,official_distributor,https://www.lattafa.my/perfumes/lattafa/eclaire/,https://www.lattafa.my/cdn/perfumes/lattafa/eclaire-lattafa-perfume-wanita-creamy-vanilla-100ml-edp/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-4750.webp,image/webp,1200,1200,31630,AA2B33B4155A7EAA776DDE3769E3340194CA2290D9397355AE84A257DF58B00E,c0c1ccd0d8ccecec,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4750.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4750.webp,uploaded_verified,201,200,AA2B33B4155A7EAA776DDE3769E3340194CA2290D9397355AE84A257DF58B00E,true,2026-08-04T11:57:15.480Z
ARD-4751,official_distributor,official_manufacturer,official_distributor,https://www.lattafa.my/perfumes/lattafa/musamam-intense/,https://www.lattafa.my/cdn/2500f219-abd0-40ea-4478-75307cb9eb00/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-4751.webp,image/webp,1200,1200,107422,67BAE9D4971718069E2D6A7A21B9635CF77665EE4DA1A0E476FD11CDE9F49A16,1cdcc4e4ecececec,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4751.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4751.webp,uploaded_verified,201,200,67BAE9D4971718069E2D6A7A21B9635CF77665EE4DA1A0E476FD11CDE9F49A16,true,2026-08-04T11:57:15.545Z
ARD-4752,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/badee-al-oud-noble-blush/,https://www.lattafa.my/cdn/perfumes/lattafa/imgi74noble65739dbc-41c7-4f6e-92b7-de630ed83ccb-100ml-edp/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-4752.webp,image/webp,1200,1200,35980,6425746949CE934A3209C7FFA0EF2BAEFB03FFFD10707113E96CE7A18C38467E,00d0d0d0d4d4d404,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4752.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4752.webp,uploaded_verified,201,200,6425746949CE934A3209C7FFA0EF2BAEFB03FFFD10707113E96CE7A18C38467E,true,2026-08-04T11:57:15.563Z
ARD-4770,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/ana-abiyedh-scarlet/,https://www.lattafa.my/cdn/perfumes/lattafa/ana-abiyedh-scarlet-lattafa-edp-bottle-60ml/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-4770.webp,image/webp,1200,1200,97164,154AEB7DA3DD65A46936EFB70CB99F5AC72C110A00FDA4AEE2C5DC4E5E20E980,c0d4d4d0d0f0f0d2,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4770.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4770.webp,uploaded_verified,201,200,154AEB7DA3DD65A46936EFB70CB99F5AC72C110A00FDA4AEE2C5DC4E5E20E980,true,2026-08-04T11:57:15.637Z
ARD-479,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/qimmah-men/,https://www.lattafa.my/cdn/lattafa-qimmah-eau-de-parfum-for-men-100ml-3/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-479.webp,image/webp,1200,1200,45938,8BEE53E48E807D29227E84F907D267369F217BB3DBF393E6F0DACCA87797153D,00c4c4e4c4c4c400,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-479.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-479.webp,uploaded_verified,201,200,8BEE53E48E807D29227E84F907D267369F217BB3DBF393E6F0DACCA87797153D,true,2026-08-04T11:57:15.623Z
ARD-4792,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/musamam-intense/,https://www.lattafa.my/cdn/f7d77bd7-d1b7-4e28-1d68-10abd9050800/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-4792.webp,image/webp,1200,1200,41362,C59A9651B90D98994598AD72A8FBB6224A83A34B35015BC86A989BE251C0B5A2,7078696070686868,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4792.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4792.webp,uploaded_verified,201,200,C59A9651B90D98994598AD72A8FBB6224A83A34B35015BC86A989BE251C0B5A2,true,2026-08-04T11:57:15.753Z
ARD-4807,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/nebras/,https://www.lattafa.my/cdn/perfumes/lattafa/nebras-lattafa-pride-100ml-edp-women-malaysia/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-4807.webp,image/webp,1200,1200,96806,D880EBFF56F87844471AA1FE0A7E53FE2DAF1A1A0B5AA935AD5B986243130834,00d0c0d4d4c6c400,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4807.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4807.webp,uploaded_verified,201,200,D880EBFF56F87844471AA1FE0A7E53FE2DAF1A1A0B5AA935AD5B986243130834,true,2026-08-04T11:57:15.729Z
ARD-5036,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/maahir-honor/,https://www.lattafa.my/cdn/maahir-honor-100ml-by-lattafa-3/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-5036.webp,image/webp,1200,1200,28074,D06C3D98E655D82D57A7800AA3049B1B2271FE2E43356AAED270C9A4148ABC8C,c4c68286c4a4e494,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-5036.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-5036.webp,uploaded_verified,201,200,D06C3D98E655D82D57A7800AA3049B1B2271FE2E43356AAED270C9A4148ABC8C,true,2026-08-04T11:57:15.747Z
ARD-5058,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/khamrah-waha/,https://www.lattafa.my/cdn/khamrah-waha-lattafa-perfumes-100ml-edp-11/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-5058.webp,image/webp,1200,1200,85846,0EADFB4AAA73A1B75A577ED8B8866DA6E3AA62FA22B7B438BEBEDED86CDC3A77,c0d4c4c4ccdcc4e0,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-5058.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-5058.webp,uploaded_verified,201,200,0EADFB4AAA73A1B75A577ED8B8866DA6E3AA62FA22B7B438BEBEDED86CDC3A77,true,2026-08-04T11:57:15.769Z
ARD-663,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/ana-abiyedh-rouge/,https://www.lattafa.my/cdn/perfumes/lattafa/ana-abiyedh-rouge-lattafa-100ml-edp-unisex-perfume-malaysia-1/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-663.webp,image/webp,1200,1200,65304,1C5299745D09D44A3163B35687E04E0E61632804833E7C4685A7FB2CD50D85F8,d2c4acececace408,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-663.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-663.webp,uploaded_verified,201,200,1C5299745D09D44A3163B35687E04E0E61632804833E7C4685A7FB2CD50D85F8,true,2026-08-04T11:57:15.865Z
ARD-715,official_distributor,official_distributor,official_distributor,https://www.lattafa.my/perfumes/lattafa/ramz-gold/,https://www.lattafa.my/cdn/perfumes/lattafa/ramz-gold-100ml-edp-men-by-lattafa-perfumes/large/image.jpg,E:/Project/DilMart-Store/.tmp-product-import/ard-al-khaleej/batch100/images/ARD-715.webp,image/webp,1200,1200,88368,95D019BD58C38467FFB70F7D9D27D5B78AD29CC568702031D976A95E99A47A96,00929080a282a086,VERIFIED,unique,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-715.webp,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-715.webp,uploaded_verified,201,200,95D019BD58C38467FFB70F7D9D27D5B78AD29CC568702031D976A95E99A47A96,true,2026-08-04T11:57:15.886Z
