priority,source_row,merchant_sku,product_name,brand,size,category,current_image_status,source_product_url,image_source_url,source_type,acquisition_status,review_notes
258,1102,ARD-3889,"عطر مسك الختام 50 مل","دار المسك","50 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
259,1103,ARD-3890,"عطر وناسة 50 مل","دار المسك","50 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
260,1104,ARD-4424,"معطر مفارش الوزير 500 مل","دار المسك","500 مل",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
261,1105,ARD-4425,"معطر مفارش اميرة رجوة 500 مل","دار المسك","500 مل",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
262,1106,ARD-4426,"معطر مفارش تاج العروس 500 مل","دار المسك","500 مل",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
263,1107,ARD-4427,"معطر مفارش خلطة الحرم 500 مل","دار المسك","500 مل",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
264,1108,ARD-4428,"معطر مفارش سدرة العشق 500 مل","دار المسك","500 مل",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
265,1109,ARD-4429,"معطر مفارش عروس الخليج 500 مل","دار المسك","500 مل",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
266,1110,ARD-4430,"معطر مفارش عنبر عود 500 مل","دار المسك","500 مل",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
267,1111,ARD-4431,"معطر مفارش عود الشمس 500 مل","دار المسك","500 مل",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
268,1112,ARD-4432,"معطر مفارش قمر الليل 500 مل","دار المسك","500 مل",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
269,1113,ARD-4433,"معطر مفارش مخلط عود ابيض 500 مل","دار المسك","500 مل",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
270,1114,ARD-4434,"معطر مفارش مهرة 500 مل","دار المسك","500 مل",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
271,1115,ARD-4435,"معطر مفارش وجود 500 مل","دار المسك","500 مل",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
272,1116,ARD-4437,"كريم مركز اساور 45 غرام","دار المسك","45 غرام",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
273,1117,ARD-4438,"كريم مركز انجل 45 غرام","دار المسك","45 غرام",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
274,1118,ARD-4439,"كريم مركز تمارة 45 غرام","دار المسك","45 غرام",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
275,1119,ARD-4440,"كريم مركز جمانة 45 غرام","دار المسك","45 غرام",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
276,1120,ARD-4441,"كريم مركزسمراء 45 غرام","دار المسك","45 غرام",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
277,1121,ARD-4442,"كريم مركز فريال 45 غرام","دار المسك","45 غرام",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
278,1122,ARD-4443,"كريم مركز قصة 45 غرام","دار المسك","45 غرام",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
279,1123,ARD-4444,"كريم مركز لونا 45 غرام","دار المسك","45 غرام",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
280,1124,ARD-4445,"كريم مركز ليال 45 غرام","دار المسك","45 غرام",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
281,1125,ARD-4446,"كريم مركز مريم 45 غرام","دار المسك","45 غرام",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
282,1126,ARD-4585,"عطر فرنسي ارمادا 100 مل","دار المسك","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
283,1127,ARD-4846,"عطر فواح بخور جديد","دار المسك","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
284,1128,ARD-4847,"عطر فواح ياسمين جديد","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
285,1129,ARD-4848,"عطر فواح روز جديد","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
286,1130,ARD-4849,"عطر فواح دبي جديد","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
287,1131,ARD-4850,"عطر فواح ليمون جديد","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
288,1132,ARD-4851,"عطر فواح ايسكاد جديد","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
289,1133,ARD-4852,"فواح SEA جديد","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
290,1134,ARD-4853,"عطر فواح ماكنتوش جديد","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
291,1135,ARD-4854,"عطر فواح مانغو جديد","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
