priority,source_row,merchant_sku,product_name,brand,size,category,current_image_status,source_product_url,image_source_url,source_type,acquisition_status,review_notes
256,784,ARD-3218,"عطر بلو سافير","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
257,785,ARD-3219,"عطر مهرجان ذهبي","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
258,786,ARD-3220,"عطر انسام ذهبي","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
259,787,ARD-3221,"عطر كاس الفائزذهبي","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
260,789,ARD-3276,"عطر لحظات 100 مل / لطافة برايد","Lattafa","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
261,790,ARD-3278,"عطر العريق سلفر","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
262,791,ARD-3281,"عطر عشق الشيوخ ذهبي","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
263,793,ARD-4677,"عطر بيور كرستال / لطافة برايد","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
264,794,ARD-2607,"عطر الفارس 100 مل","الملكي","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
265,795,ARD-2608,"عطر كحيلة 100 مل","الملكي","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
266,796,ARD-2609,"عطر الاشقر 100 مل","الملكي","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
267,800,ARD-2867,"معطر ناو 200 مل","RAVE","200 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
268,801,ARD-3854,"معطر ناو ابيض 200 مل","RAVE","200 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
269,802,ARD-4795,"معطر ناو ومن 200 مل","RAVE","200 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
270,803,ARD-2366,"معطر دبدوب مني باريس بولش بلو","Mini Paris","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
271,804,ARD-2367,"معطر دبدوب مني باريس جوي فل","Mini Paris","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
272,805,ARD-2369,"معطر دبدوب مني باريس شي جوزي","Mini Paris","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
273,806,ARD-2371,"معطر دبدوب مني باريس لايف مان","Mini Paris","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
274,807,ARD-2372,"معطر دبدوب مني باريس لي جور","Mini Paris","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
275,808,ARD-2373,"معطر دبدوب مني باريس هومي","Mini Paris","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
276,809,ARD-2375,"معطر دبدوب مني باريس ناركوتك","Mini Paris","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
277,810,ARD-2377,"معطر دبدوب مني باريس فيرس بيور هوم","Mini Paris","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
278,811,ARD-2378,"معطر دبدوب مني باريس اسبري","Mini Paris","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
279,812,ARD-2379,"معطر دبدوب مني باريس اوبس بلاك","Mini Paris","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
280,813,ARD-2380,"معطر دبدوب مني باريس اتراكتف","Mini Paris","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
281,814,ARD-2381,"معطر دبدوب مني باريس اورجين نوير","Mini Paris","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
282,815,ARD-2384,"معطر دبدوب مني باريس كول ليدي","Mini Paris","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
283,816,ARD-2388,"معطر دبدوب مني باريس بلسما باريس","Mini Paris","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
