batch_id,source_row_number,merchant_sku,normalized_name,slug,category,brand,size,price_source_status,image_source,normalized_image_path,image_sha256,validation_status,rejection_reason
batch001,234,ARD-1886,معطر جسم 24 قيراط ذهبي,معطر-جسم-24-قيراط-ذهبي-ard-1886,body-mist-splash,Lattafa,,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-1886.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-1886-73E2D1F3.webp,73E2D1F39E846083C4ABDC1C59E9ABEB4C2F388A25F703A0110E8CD5514A925F,READY,
batch001,236,ARD-2314,معطر جسم لطافة ماهر,معطر-جسم-لطافة-ماهر-ard-2314,body-mist-splash,Lattafa,,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2314.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2314-6C234163.webp,6C2341633E8BC228A6AC0B71CE4BB7DDDFB97C6B456B8D69CF22D363BC4510F7,READY,
batch001,237,ARD-2315,معطر جسم لطافة رائد لوكس,معطر-جسم-لطافة-رائد-لوكس-ard-2315,body-mist-splash,Lattafa,,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2315.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2315-F1D66C33.webp,F1D66C335ECC0C13DBF1762DE5C49900523BF87D75DD3A563C2F5971C16B49CE,READY,
batch001,238,ARD-2316,معطر جسم لطافة بديع العود,معطر-جسم-لطافة-بديع-العود-ard-2316,body-mist-splash,Lattafa,,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2316.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2316-1E21B133.webp,1E21B133342803F6F6E2F526DA1D0B146B0ABBEB081BD24B89AF6D20542C8B2D,READY,
batch001,239,ARD-2317,معطر جسم لطافة حياتي,معطر-جسم-لطافة-حياتي-ard-2317,body-mist-splash,Lattafa,,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2317.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2317-2CBDC009.webp,2CBDC00984E387589133A107C28C95F06D53F624204B6B79AA141D67A936CA87,READY,
batch001,240,ARD-2318,معطر جسم لطافة مسك سلامة,معطر-جسم-لطافة-مسك-سلامة-ard-2318,body-mist-splash,Lattafa,,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2318.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2318-C817C226.webp,C817C22603012013757F0ECF2788D20AB784FB575C53F4F86AB771D79EBC9FF5,READY,
batch001,241,ARD-2319,معطر جسم لطافة رمز لطافة ذهبي,معطر-جسم-لطافة-رمز-لطافة-ذهبي-ard-2319,body-mist-splash,Lattafa,,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2319.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2319-DC686DA3.webp,DC686DA399DEF10FB5757316907221BA3AD1660B78D4C4711FA7BBBDFE71E241,READY,
batch001,242,ARD-2321,معطر جسم لطافة فلفت عود,معطر-جسم-لطافة-فلفت-عود-ard-2321,body-mist-splash,Lattafa,,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2321.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2321-642BBDFF.webp,642BBDFFAAF273E2E96405DD3D5750576B9B7797C1A9C0F618768667B54BFC5D,READY,
batch001,243,ARD-2322,معطر جسم لطافة فخر لطافة نسائي,معطر-جسم-لطافة-فخر-لطافة-نسائي-ard-2322,body-mist-splash,Lattafa,,VALID,.tmp-product-import/ard-al-khaleej/batch100/images-source/ARD-2322.jpg,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2322-6025B578.webp,6025B578C65601114826DE7476B77777FBFEF0C9615CA6157050B5A8B5102F07,READY,
batch001,244,ARD-2323,معطر جسم لطافة يارا,معطر-جسم-لطافة-يارا-ard-2323,body-mist-splash,Lattafa,,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2323.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2323-F22583F9.webp,F22583F9EF9BA7E1D150E58EDF5BFFAA84193B137348B6A3DEA602D9D12E1D4A,READY,
batch001,245,ARD-2667,معطر جسم ثريا 200 مل,معطر-جسم-ثريا-200-مل-ard-2667,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2667.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2667-5FDDA8B3.webp,5FDDA8B33B803D74816C8907D16B928709BCED57C6C890CE4DA1A142DC4707DD,READY,
batch001,246,ARD-2668,معطر جسم افكار 200 مل,معطر-جسم-افكار-200-مل-ard-2668,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2668.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2668-608EFCB1.webp,608EFCB1016FA615A7A41FF8DE1F0D9095A4C23B7206A25EEF82562C76DDB88E,READY,
batch001,247,ARD-2669,معطر جسم انا الابيض بودري 200 مل,معطر-جسم-انا-الابيض-بودري-200-مل-ard-2669,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2669.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2669-CC273D3F.webp,CC273D3FDEC83760F3FA6CCF7D1F2A284994D53A0BFD11698EAFF24EA348E250,READY,
batch001,248,ARD-2670,معطر جسم اصحاب 200 مل,معطر-جسم-اصحاب-200-مل-ard-2670,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2670.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2670-FC72D25F.webp,FC72D25F1332367E79215003B725B3C3CE356F9D9604A310CACAD271FAD7A686,READY,
batch001,249,ARD-2671,معطر جسم بديع العود اميثست 200 مل,معطر-جسم-بديع-العود-اميثست-200-مل-ard-2671,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/batch100/images-source/ARD-2671.jpg,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2671-A8F32C9F.webp,A8F32C9FD2C96B53C24D8164A7858B42EFF8E83D23430E701B31A0FEF61D02FB,READY,
batch001,252,ARD-2675,معطر جسم وصف 200 مل,معطر-جسم-وصف-200-مل-ard-2675,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2675.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2675-21B5D7A9.webp,21B5D7A92004EFC8652592D6D2E3DBC2E1A3E7DCC80CD8DC61E5A20BC6439E21,READY,
batch001,253,ARD-2970,معطر جسم اميرة العرب,معطر-جسم-اميرة-العرب-ard-2970,body-mist-splash,Lattafa,,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2970.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2970-1A76B332.webp,1A76B332CEE5ACCB3081641A4D8C506F122BBE42867797F030298D4026570732,READY,
batch001,254,ARD-3262,معطر يارا موي 200 مل,معطر-يارا-موي-200-مل-ard-3262,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-3262.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-3262-3F6C368C.webp,3F6C368CE8909C1B545D458960B466217332C572B9153D607C43B201709796AE,READY,
batch001,255,ARD-3263,معطر جسم امير العود انتنس عود 200 مل,معطر-جسم-امير-العود-انتنس-عود-200-مل-ard-3263,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/batch100/images-source/ARD-3263.jpg,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-3263-FB36B719.webp,FB36B719D674C4A20DB1D4A737D8BA5FF675A42536C8B17730872F5545571EE8,READY,
batch001,256,ARD-3273,معطر ميار 200 مل,معطر-ميار-200-مل-ard-3273,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-3273.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-3273-5BFD87F3.webp,5BFD87F3F43144A059DCB2201DFAAC89C421B1A71E6EFD4457CEAE0D3B6567EB,READY,
batch001,257,ARD-3275,معطر مهرة 200 مل,معطر-مهرة-200-مل-ard-3275,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-3275.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-3275-1A06E276.webp,1A06E276622B1F66E8BCFE402BA9832285B864C60A62A0188D7AD2601E0588AF,READY,
batch001,258,ARD-3277,معطر جسم انا الابيض روج 200 مل,معطر-جسم-انا-الابيض-روج-200-مل-ard-3277,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/batch100/images-source/ARD-3277.jpg,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-3277-6C51FA36.webp,6C51FA36823355E45751E9F59463868FB09ACE3429065E39E430949FC1E8A84D,READY,
batch001,259,ARD-3279,معطر فلفت روز 200 مل,معطر-فلفت-روز-200-مل-ard-3279,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-3279.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-3279-F226BCCA.webp,F226BCCA734CBC3A03CCF2BC39691998BE9E5ECB4F51F4016446F1C9680AD016,READY,
batch001,260,ARD-3280,معطر خمرة 200 مل,معطر-خمرة-200-مل-ard-3280,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-3280.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-3280-78C96892.webp,78C9689209B18404E54B2A6F5AF5D8598B760CB6F79558A75E7144A5A4F826E5,READY,
batch001,261,ARD-3282,معطر عزيزة 200 مل,معطر-عزيزة-200-مل-ard-3282,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-3282.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-3282-2E3517AB.webp,2E3517AB3BC2329E6EFB7EA4052DA5AA5A672423B5561343C86A8D8E16B771A7,READY,
batch001,262,ARD-3283,معطر اجود 200 مل,معطر-اجود-200-مل-ard-3283,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-3283.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-3283-FC6C3BAF.webp,FC6C3BAFCD43E89BAA2C8D5DE27B66690147C34344FC8942989F2CBE1EC43A70,READY,
batch001,263,ARD-3284,معطر شهد 200 مل,معطر-شهد-200-مل-ard-3284,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-3284.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-3284-FCD84408.webp,FCD844089D56980ED6CAA018C62C06FDD906AECFDEBE9CE63A4D4D3D04E64C8F,READY,
batch001,264,ARD-3900,معطر جسم رمز لطافة سلفر 200 مل,معطر-جسم-رمز-لطافة-سلفر-200-مل-ard-3900,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-3900.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-3900-91225E99.webp,91225E99DE89750CBD383B65AF2EEC9D0E47B8694D4744B38A947D73ABCAC1EE,READY,
batch001,265,ARD-4156,معطر جسم اميرة العرب برايف روز 200 مل,معطر-جسم-اميرة-العرب-برايف-روز-200-مل-ard-4156,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/batch100/images-source/ARD-4156.jpg,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4156-C47E08DC.webp,C47E08DC52BA6E93379615110D259E018271DF7F06BF880E0E7F8F7E5817A56F,READY,
batch001,266,ARD-4157,معطر جسم ماهر لاغاسي 200 مل,معطر-جسم-ماهر-لاغاسي-200-مل-ard-4157,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4157.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4157-5175E700.webp,5175E700AD567C29557D967EEC86133A3EB6D0A681F64837AFA10C7173A1E7A7,READY,
batch001,267,ARD-4158,معطر جسم عود مود 200 مل,معطر-جسم-عود-مود-200-مل-ard-4158,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4158.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4158-326E15D6.webp,326E15D6970F9417A4DA9B2B96896B41629D584C4B17C9283DC323E92F8DF56B,READY,
batch001,268,ARD-4159,معطر مسك مود 200 مل,معطر-مسك-مود-200-مل-ard-4159,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/batch100/images-source/ARD-4159.jpg,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4159-65016E70.webp,65016E70F20E54091ECDF847E06282E3E58DB330E5212F91AD5E2AAB18C97A9A,READY,
batch001,269,ARD-4212,معطر جسم لطافة فخر لطافة رجالي,معطر-جسم-لطافة-فخر-لطافة-رجالي-ard-4212,body-mist-splash,Lattafa,,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4212.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4212-64378AAD.webp,64378AAD958169857EF4065FA43B8F3D3F39BF984594FA0353479E77EE0A8CAE,READY,
batch001,270,ARD-4239,معطر جسم اسد 200 مل,معطر-جسم-اسد-200-مل-ard-4239,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4239.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4239-797B170C.webp,797B170CEAB2B2A351E578C88EB150BC4BEBCAB70C92697906D4C9BC83E210E8,READY,
batch001,271,ARD-4242,معطر يارا توس 200 مل,معطر-يارا-توس-200-مل-ard-4242,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4242.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4242-AFBF508F.webp,AFBF508FBBC3D1617D3A50BE380C0FE1381F0FE7CE1F27DD05F8070506716CA9,READY,
batch001,272,ARD-4265,معطر جسم بديع العود احمر 200 مل,معطر-جسم-بديع-العود-احمر-200-مل-ard-4265,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4265.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4265-D0ACE66E.webp,D0ACE66EE5BA7AEE2999954AF6CA317BE54106AF981234584DDD9E3C1E13EDED,READY,
batch001,273,ARD-4266,معطر جسم بديع العود هونور الابيض 200 مل,معطر-جسم-بديع-العود-هونور-الابيض-200-مل-ard-4266,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4266.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4266-AA37562C.webp,AA37562C11CB388ED0AE484914DB49ECBD18BB23ACAC337E7EED3E6AD7B1B031,READY,
batch001,274,ARD-4329,معطر اسد زينزبار 200 مل,معطر-اسد-زينزبار-200-مل-ard-4329,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4329.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4329-7B77449E.webp,7B77449EE1DEC47276DDC06424E650968BA68FB607CDFB022C294800F05B8925,READY,
batch001,275,ARD-4330,معطر ميار ناتورال انتنس 200 مل,معطر-ميار-ناتورال-انتنس-200-مل-ard-4330,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4330.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4330-EAF33983.webp,EAF339839EEEBC4F0E0F0919FD6FFD4948F3B69BC2A91B17352BB294ED7094FA,READY,
batch001,276,ARD-4461,معطر اكلاير 200 مل,معطر-اكلاير-200-مل-ard-4461,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4461.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4461-7519119E.webp,7519119E3D2243F6C3B30EA810AE17D98E2493BC70393FC1557399D7AD8A64AD,READY,
batch001,277,ARD-4490,معطر خمرة قهوه 200 مل,معطر-خمرة-قهوه-200-مل-ard-4490,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4490.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4490-E5CCEEED.webp,E5CCEEED78CC79A4F52FF4705B663118542EDF90A283D70E797303330037684C,READY,
batch001,278,ARD-4491,معطر حياتي فلورنس 200 مل / لطافه,معطر-حياتي-فلورنس-200-مل-لطافه-ard-4491,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4491.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4491-3527CC40.webp,3527CC40256F8F324EF5C58B276D1B8BBF77D7EDE327E0BBD227CF3D95BC89D2,READY,
batch001,282,ARD-4566,معطر قائد الفرسان 200 مل,معطر-قائد-الفرسان-200-مل-ard-4566,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4566.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4566-1551E97A.webp,1551E97A7775A4EBB13AB059F4D1CD888C47F4F3B380B7EC99611B58959F0DE9,READY,
batch001,283,ARD-4567,معطر جسم ماهر اسود 200 مل,معطر-جسم-ماهر-اسود-200-مل-ard-4567,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4567.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4567-D0012507.webp,D001250701F46D62E2E94F7AA3288CF9544791B7725EF0D0F07764E545BBFC4B,READY,
batch001,286,ARD-4705,معطر اجود بينك 200 مل,معطر-اجود-بينك-200-مل-ard-4705,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4705.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4705-B6E3A848.webp,B6E3A8484B3CAE588713FA6D53E2E1147E2A10046F1A93DFE330E1F6569B9E84,READY,
batch001,288,ARD-4707,معطر انغام 200 مل,معطر-انغام-200-مل-ard-4707,body-mist-splash,Lattafa,200 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4707.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4707-F4E5C0C6.webp,F4E5C0C6358FD45D6172436B4E0A85145E431CA806F0F703F5DC6292F89CE50C,READY,
batch001,289,ARD-2969,معطر جو اميرة العرب / اصداف,معطر-جو-اميرة-العرب-اصداف-ard-2969,home-linen-air,Lattafa,,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2969.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2969-B1BE812D.webp,B1BE812D4D312BE42AEE3DDBF2AD3B5517126EF7EF2D421A43DE518DC08156DA,READY,
batch001,293,ARD-1436,عطر بيور دزاير ذهبي,عطر-بيور-دزاير-ذهبي-ard-1436,perfumes,RAVE,,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-1436.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-1436-43D72DC4.webp,43D72DC442431B4054450C518FA0777F4DDF8DC181FF0BBB62681F560E214366,READY,
batch001,297,ARD-3963,عطر ناو ابيض 100 مل,عطر-ناو-ابيض-100-مل-ard-3963,perfumes,RAVE,100 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-3963.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-3963-A3DAF609.webp,A3DAF6091F9F10939B3918FA241575705D4BA64E6BBF90BDCE39E87DA9EE65B9,READY,
batch001,298,ARD-4470,عطر رايج 100 مل,عطر-رايج-100-مل-ard-4470,perfumes,RAVE,100 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4470.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4470-E6BCE89A.webp,E6BCE89A81A54AA68060CC3C4E964F70B325A6B250EE6CE7959F0F96B474F63B,READY,
batch001,299,ARD-4475,عطر ناردو ريد 100 مل,عطر-ناردو-ريد-100-مل-ard-4475,perfumes,RAVE,100 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4475.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4475-36288F7E.webp,36288F7ED647234A3B363AA2932E5D45884DB1E008B2AE5727B0F9E5753FF2E2,READY,
batch001,300,ARD-4618,عطر راف نوت بارفيت 100 مل,عطر-راف-نوت-بارفيت-100-مل-ard-4618,perfumes,RAVE,100 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-4618.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-4618-86EEAC9D.webp,86EEAC9D40A29E3ACDAA24A7BE6BDE925A06285EEB1382350EBD1974A9402CDA,READY,
batch001,301,ARD-1919,عطر رغبة 30 مل,عطر-رغبة-30-مل-ard-1919,mini-travel-perfume,Lattafa,30 مل,VALID,.tmp-product-import/ard-al-khaleej/batch100/images-source/ARD-1919.jpg,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-1919-A7E52A58.webp,A7E52A58C5F8BD4B82C529F6D95CBEF23F49010142BA80BCB67B31FF1AF9AC6A,READY,
batch001,302,ARD-1921,عطر رمز لطافة 30 مل سلفر,عطر-رمز-لطافة-30-مل-سلفر-ard-1921,mini-travel-perfume,Lattafa,30 مل,VALID,.tmp-product-import/ard-al-khaleej/batch100/images-source/ARD-1921.jpg,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-1921-C27BE37E.webp,C27BE37E63F9A83BE7072CFCC97C2C639B41476C5F8849F1B2B7A4989D284B1A,READY,
batch001,303,ARD-1922,عطر شيخ الشيوخ لوكس 30 مل,عطر-شيخ-الشيوخ-لوكس-30-مل-ard-1922,mini-travel-perfume,Lattafa,30 مل,VALID,.tmp-product-import/ard-al-khaleej/batch100/images-source/ARD-1922.jpg,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-1922-405F4F4B.webp,405F4F4B31AF0101271E9BDC74EA2D93B901EE0F7A2F0EBFE62AE886AD37AFD7,READY,
batch001,304,ARD-1924,عطر شيخ الشيوخ 30 مل,عطر-شيخ-الشيوخ-30-مل-ard-1924,mini-travel-perfume,Lattafa,30 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-1924.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-1924-106E00B1.webp,106E00B1BF3EB3262B9E6B51E467D428380645EC5D0096FCAB5A5FAD58A9767C,READY,
batch001,305,ARD-1925,عطر نجدية 30 مل,عطر-نجدية-30-مل-ard-1925,mini-travel-perfume,Lattafa,30 مل,VALID,.tmp-product-import/ard-al-khaleej/batch100/images-source/ARD-1925.jpg,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-1925-FB882F98.webp,FB882F98EE63F7E2672494EC391227C9D301038AA53887EE2A9132B38A450201,READY,
batch001,306,ARD-1926,عطر ليل ملكي 30 مل,عطر-ليل-ملكي-30-مل-ard-1926,mini-travel-perfume,Lattafa,30 مل,VALID,.tmp-product-import/ard-al-khaleej/batch100/images-source/ARD-1926.jpg,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-1926-623109EB.webp,623109EB81A58CFAE3B348696E2F10B473A265FDBB4FD7D9CC278A3D37467808,READY,
batch001,307,ARD-2633,عطر للصبايا 25 مل زيتي,عطر-للصبايا-25-مل-زيتي-ard-2633,mini-travel-perfume,Lattafa,25 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2633.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2633-9A27056B.webp,9A27056B9756D23DD0324416D74D870C3221324F29263A3837C9A306B4B316D3,READY,
batch001,308,ARD-2636,عطر نجدية 25 مل زيتي,عطر-نجدية-25-مل-زيتي-ard-2636,mini-travel-perfume,Lattafa,25 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2636.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2636-7F7DAB76.webp,7F7DAB765FB7BB17B6825C43CC5AC57B7F7DCF3626F0BAC3D12EC9D7A337B280,READY,
batch001,309,ARD-2637,عطر شيخ الشيوخ لوكس 25 مل زيتي,عطر-شيخ-الشيوخ-لوكس-25-مل-زيتي-ard-2637,mini-travel-perfume,Lattafa,25 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2637.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2637-91361A25.webp,91361A25F9D731E8C9B0CC17898CC88E7347E7AB7A94A160D0154595E6588E12,READY,
batch001,310,ARD-2638,عطر وشوشة 25 مل زيتي,عطر-وشوشة-25-مل-زيتي-ard-2638,mini-travel-perfume,Lattafa,25 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2638.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2638-F0564237.webp,F0564237CFCDDAB5EFE4A518BBB9AAE57DCC5E7C22E718164E3D37E4D82FA9FB,READY,
batch001,311,ARD-2639,عطر سر الخلود بني 25 مل زيتي,عطر-سر-الخلود-بني-25-مل-زيتي-ard-2639,mini-travel-perfume,Lattafa,25 مل,VALID,.tmp-product-import/ard-al-khaleej/bulk2200/normalized/ARD-2639.webp,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/bulk2200/ARD-2639-5013A2A0.webp,5013A2A00AADFCF419CA4246BAF298A62588FD3E8809D6E5D5BBBEE52F13455A,READY,
