sku,source_code,name,brand,size,price,product_type,file_category,file_confidence,final_category,final_slug,confidence,reason,evidence_basis,review_status,review_reason,reviewed_at,stage2_status,tree,is_pilot10,corrected_from_excel,in_original_focus350
ARD-3046,3046,معطر دبدوب لطافة شاهين سلفر,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة شاهين سلفر; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3047,3047,معطر دبدوب لطافة ثروة سلفر,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة ثروة سلفر; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3048,3048,معطر دبدوب لطافة ثروة ذهبي,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة ثروة ذهبي; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3049,3049,معطر دبدوب لطافة كاس الفائز سلفر,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة كاس الفائز سلفر; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3050,3050,معطر دبدوب لطافة كاس الفائز ذهبي,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة كاس الفائز ذهبي; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3051,3051,معطر دبدوب لطافة ذوق,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة ذوق; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3052,3052,معطر دبدوب لطافة وجود,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة وجود; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3053,3053,معطر دبدوب لطافة هالا,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة هالا; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3054,3054,معطر دبدوب لطافة انسام ذهبي,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة انسام ذهبي; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3055,3055,معطر دبدوب لطافة مهرجان ذهبي,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة مهرجان ذهبي; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3056,3056,معطر دبدوب لطافة مهرجان سلفر,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة مهرجان سلفر; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3057,3057,معطر دبدوب لطافة اترنال عود,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة اترنال عود; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3058,3058,معطر دبدوب لطافة افاق,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة افاق; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3059,3059,معطر دبدوب لطافة اوان,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة اوان; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3060,3060,معطر دبدوب لطافة العريق سلفر,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة العريق سلفر; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3061,3061,معطر دبدوب لطافة العريق ذهبي,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة العريق ذهبي; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3062,3062,معطر دبدوب لطافة القيم ذهبي,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة القيم ذهبي; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3063,3063,معطر دبدوب لطافة العميد,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة العميد; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-4226,4226,عطر بيبي هابي بروش 75 مل,Lattafa,75 مل,19000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر بيبي هابي بروش 75 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-4227,4227,عطر بيبي هابي تايم 75 مل,Lattafa,75 مل,19000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر بيبي هابي تايم 75 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-4228,4228,عطر بيبي ستوب ويت كو 75 مل,Lattafa,75 مل,19000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر بيبي ستوب ويت كو 75 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-4229,4229,عطر بيبي سينغ 75 مل,Lattafa,75 مل,19000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر بيبي سينغ 75 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-4236,4236,عطر بيبي رايدرز 75 مل,Lattafa,75 مل,19000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر بيبي رايدرز 75 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-4237,4237,عطر بيبي بلاي 75 مل,Lattafa,75 مل,19000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر بيبي بلاي 75 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2043,2043,عطر انستانت توباكو 85 مل,Alhambra,85 مل,14000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر انستانت توباكو 85 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2516,2516,عطر مينيرفا 80 مل,Alhambra,80 مل,13000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور,perfumes,medium,explicit mini token but size>30ml — treat as standard perfume,name=عطر مينيرفا 80 مل; product_type=عطر صغير أو ميني,corrected,explicit mini token but size>30ml — treat as standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,NO
ARD-4252,4252,عطر انفيني مسك 100 مل,Alhambra,100 مل,26000,عطر,العطور,high,المسك والمخمريات والعطور الزيتية,musk-oils-mukhammaria,high,explicit musk/oil/mukhammaria,name=عطر انفيني مسك 100 مل; product_type=عطر,corrected,explicit musk/oil/mukhammaria,2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,YES
ARD-2325,2325,معطر دبدوب همبرا رقم 2 رجال,Alhambra,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب همبرا رقم 2 رجال; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2326,2326,معطر دبدوب كنك مان,Alhambra,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب كنك مان; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2327,2327,معطر دبدوب فلورال بلوم,Alhambra,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب فلورال بلوم; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2328,2328,معطر دبدوب برونز رجالي,Alhambra,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب برونز رجالي; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-2363,2363,معطر دبدوب فلورنس,Alhambra,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب فلورنس; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
