merchant_sku,product_id,merchant_id,name,slug,brand,sizes,price,category_slug,image_url,short_description,description,stock,is_active,is_published,visibility_status,discount_price,cohort,short_char_count,description_present
ARD-463,71ae8d9d-6f1d-430a-8589-8853c44e35cb,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر روعة العود,عطر-روعة-العود-ard-463,Lattafa,100 مل,19000,perfumes,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-463.webp,عطر روعة العود من لطافة، بتركيبة عود خشبية فاخرة للجنسين تناسب الأمسيات والمناسبات.,عائلة عطرية: oud woody,0,false,false,private,,batch100,83,true
ARD-4637,0162afa5-df1e-40ff-aeb3-ab367dda8dd0,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر اسد بوربون,عطر-اسد-بوربون-ard-4637,Lattafa,100 مل,30000,perfumes,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4637.webp,عطر عطر اسد بوربون من Lattafa بحجم 100 مل، مخصص للرجال بطابع عطري عربي واضح مناسب لليومي والمناسبات الخاصة.,,0,false,false,private,,batch100,107,false
ARD-465,afe9a923-5dec-4c81-b440-9329df11a376,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر قمة النساء,عطر-قمة-النساء-ard-465,Lattafa,100 مل,16000,perfumes,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-465.webp,عطر قمة للنساء من لطافة، بتركيبة غورماند زهرية بطابع أنثوي جذاب للاستخدام اليومي والمساء.,عائلة عطرية: gourmand floral,0,false,false,private,,batch100,89,true
ARD-466,25ae9867-7a5c-41ca-99a8-c33013eebfd7,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر رغبه للنساء,عطر-رغبه-للنساء-ard-466,Lattafa,100 مل,13000,perfumes,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-466.webp,عطر رغبة من لطافة، بتركيبة شرقية حلوة بطابع أنثوي جذاب يناسب الاستخدام اليومي والمناسبات.,عائلة عطرية: oriental sweet,0,false,false,private,,batch100,89,true
ARD-4660,d5521d55-3eb5-40c2-b451-b28413d50ceb,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر ليان 75 مل,عطر-ليان-75-مل-ard-4660,Lattafa,75 مل,33000,perfumes,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4660.webp,عطر عطر ليان 75 مل من Lattafa بحجم 75 مل، للجنسين بطابع عطري عربي واضح مناسب لليومي والمناسبات الخاصة.,,0,false,false,private,,batch100,102,false
ARD-4664,554d6f4b-d4c2-49b9-8e6b-789d07af0a59,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر نبراس الكسير 100 مل / لطافة برايد,عطر-نبراس-الكسير-100-مل-لطافة-برايد-ard-4664,Lattafa Pride,100 مل,45000,perfumes,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4664.webp,عطر نبراس إكسير من لطافة برايد بحجم 100 مل، بطابع أنثوي غني.,,0,false,false,private,,batch100,60,false
ARD-467,a4fb0574-89d2-4d21-b1d7-2b546b3f05ef,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر مسك مود,عطر-مسك-مود-ard-467,Lattafa,100 مل,16000,musk-oils-mukhammaria,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-467.webp,عطر مسك مود من لطافة بحجم 100 مل، بطابع مسكي ناعم مناسب للاستخدام اليومي.,,0,false,false,private,,batch100,73,false
ARD-4680,3dc3bafb-de82-4959-a0f8-24fb745a875f,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر شهد كبير 150 مل,عطر-شهد-كبير-150-مل-ard-4680,Lattafa,150 مل,17000,perfumes,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4680.webp,عطر عطر شهد كبير 150 مل من Lattafa بحجم 150 مل، مخصص للنساء بطابع عطري عربي واضح مناسب لليومي والمناسبات الخاصة.,,0,false,false,private,,batch100,112,false
ARD-4685,565095bd-e6fd-4a45-a073-4a130f84179b,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر اسد الكسير 100 مل,عطر-اسد-الكسير-100-مل-ard-4685,Lattafa,100 مل,30000,perfumes,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4685.webp,عطر عطر اسد الكسير 100 مل من Lattafa بحجم 100 مل، مخصص للرجال بطابع عطري عربي واضح مناسب لليومي والمناسبات الخاصة ويتميز بطابع Asad ضمن تشكيلة موثّقة.,,0,false,false,private,,batch100,150,false
ARD-4686,6aca5860-da38-4d92-a5b3-2d3ab01b36f6,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر يارا الكسير 100 مل,عطر-يارا-الكسير-100-مل-ard-4686,Lattafa,100 مل,30000,perfumes,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4686.webp,عطر عطر يارا الكسير 100 مل من Lattafa بحجم 100 مل، مخصص للنساء بطابع عطري عربي واضح مناسب لليومي والمناسبات الخاصة.,,0,false,false,private,,batch100,115,false
ARD-4750,e445333b-6a4c-41ca-a820-0a665c34b05a,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,معطر جو اكلاير 300 مل,معطر-جو-اكلاير-300-مل-ard-4750,Lattafa,300 مل,3000,home-linen-air,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4750.webp,معطر جو Eclaire من لطافة بحجم 300 مل، لتعطير المنزل والمفارش برائحة خط العطر الأصلي بتركيز منزلي عملي ويتميز بطابع Eclaire ضمن تشكيلة موثّقة.,,0,false,false,private,,batch100,141,false
ARD-4751,14cff61c-cf4e-42eb-be80-015cbdbd9d33,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,معطر جو مسمم ابيض 300 مل,معطر-جو-مسمم-ابيض-300-مل-ard-4751,Lattafa,300 مل,3000,home-linen-air,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4751.webp,معطر جو Musamam White من لطافة بحجم 300 مل، لتعطير المنزل والمفارش برائحة خط العطر الأصلي بتركيز منزلي عملي ويتميز بطابع Musamam ضمن تشكيلة موثّقة ويتميز بطابع Musamam ضمن تشكيلة موثّقة ويتميز بطابع Musamam ضمن تشكيلة موثّقة ويتميز بطابع Musamam ضمن تشكيلة موثّقة.,,0,false,false,private,,batch100,264,false
ARD-4752,c8dcd9c4-a485-44d4-b7a3-27bdb7b7e94c,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,معطر جو بديع العود نوبل بلوش 300 مل,معطر-جو-بديع-العود-نوبل-بلوش-300-مل-ard-4752,Lattafa,300 مل,3000,home-linen-air,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4752.webp,معطر جو Noble Blush من لطافة بحجم 300 مل، لتعطير المنزل والمفارش برائحة خط العطر الأصلي بتركيز منزلي عملي ويتميز بطابع Badee ضمن تشكيلة موثّقة ويتميز بطابع Badee ضمن تشكيلة موثّقة.,,0,false,false,private,,batch100,180,false
ARD-4770,454bd3d9-b768-4de6-b91b-c9af8703196a,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر انا الابيض سكارليت 100 مل,عطر-انا-الابيض-سكارليت-100-مل-ard-4770,Lattafa,100 مل,18000,perfumes,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4770.webp,عطر أنا الأبيض سكارليت من لطافة بحجم 100 مل، بطابع أنثوي ضمن خط أنا الأبيض.,,0,false,false,private,,batch100,75,false
ARD-479,35919e03-111b-49b4-9283-d3022de4753d,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر قمة رجالي,عطر-قمة-رجالي-ard-479,Lattafa,100 مل,15000,perfumes,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-479.webp,عطر قمة الرجالي من لطافة، بتركيبة خشبية حارة بطابع رجالي قوي يناسب الحضور اليومي.,عائلة عطرية: woody spicy,0,false,false,private,,batch100,81,true
ARD-4792,324cc543-e7f0-44dd-8bb4-08c0406ce5be,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر مسمم اسود انتنس,عطر-مسمم-اسود-انتنس-ard-4792,Lattafa,100 مل,43000,perfumes,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4792.webp,عطر مسمم إنتنس من لطافة بحجم 100 مل، بطابع قوي ثابت.,,0,false,false,private,,batch100,52,false
ARD-4807,c107da64-a884-4d42-9589-765d05c304f5,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,معطر جو نبراس 300 مل / لطافة برايد,معطر-جو-نبراس-300-مل-لطافة-برايد-ard-4807,Lattafa,300 مل,3000,home-linen-air,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-4807.webp,معطر جو نبراس من لطافة برايد بحجم 300 مل، لتعطير المنزل برائحة نبراس الغورماند الدافئة الأنيقة.,,0,false,false,private,,batch100,95,false
ARD-5036,890d8ebd-0dcd-4fd2-9136-392977ea4ddc,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر ماهر هونور 100 مل,عطر-ماهر-هونور-100-مل-ard-5036,Lattafa,100 مل,35000,perfumes,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-5036.webp,عطر عطر ماهر هونور 100 مل من Lattafa بحجم 100 مل، للجنسين بطابع عطري عربي واضح مناسب لليومي والمناسبات الخاصة.,,0,false,false,private,,batch100,110,false
ARD-5058,1f290741-9b46-4a36-bb60-e39baffd0437,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر خمرة واحة 100 مل,عطر-خمرة-واحة-100-مل-ard-5058,Lattafa,100 مل,40000,perfumes,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-5058.webp,عطر عطر خمرة واحة 100 مل من Lattafa بحجم 100 مل، للجنسين بطابع عطري عربي واضح مناسب لليومي والمناسبات الخاصة ويتميز بطابع Khamrah ضمن تشكيلة موثّقة.,,0,false,false,private,,batch100,148,false
ARD-663,3b2d56e7-5a57-4c0f-be0b-6576059a452d,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر انا الابيض روج,عطر-انا-الابيض-روج-ard-663,Lattafa,100 مل,18000,perfumes,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-663.webp,عطر أنا الأبيض روج من لطافة، إصدار أحمر بتركيبة فاكهية زهرية للجنسين بطابع حيوي.,عائلة عطرية: fruity floral,0,false,false,private,,batch100,80,true
ARD-715,74ecad34-af4f-4f1e-9f52-8796f191822d,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر رمز لطافه ذهبي,عطر-رمز-لطافه-ذهبي-ard-715,Lattafa,100 مل,17000,perfumes,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-715.webp,عطر رمز لطافة الذهبي من لطافة، بتركيبة زهرية شرقية بطابع فاخر يناسب الاستخدام اليومي والمناسبات.,عائلة عطرية: floral oriental,0,false,false,private,,batch100,96,true
ARD-766,d56f56a8-5261-4c2d-b2cb-05014d9753fd,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر اوراق العود,عطر-اوراق-العود-ard-766,Lattafa,100 مل,14000,perfumes,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-766.webp,عطر أوراق العود من لطافة، بتركيبة عود خشبية رجالية بطابع شرقي أصيل.,عائلة عطرية: oud woody,0,false,false,private,,batch100,67,true
ARD-775,6159fc97-9fd3-405e-91b9-986fe0741140,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر مسك السلامه,عطر-مسك-السلامه-ard-775,Lattafa,100 مل,15000,musk-oils-mukhammaria,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-775.webp,زيت عطري / مسك عطر مسك السلامه من Lattafa بحجم 100 مل، للجنسين بطابع عطري عربي واضح مناسب لليومي والمناسبات الخاصة.,,0,false,false,private,,batch100,115,false
ARD-823,f5ba19f3-c763-460f-b42f-de809d393117,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر شيخ الشيوخ,عطر-شيخ-الشيوخ-ard-823,Lattafa,100 مل,12000,perfumes,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-823.webp,عطر شيخ الشيوخ من لطافة، بتركيبة عود وعنبر رجالية كلاسيكية بطابع فاخر وثابت.,عائلة عطرية: oud amber,0,false,false,private,,batch100,76,true
ARD-92,92ea2610-7cb3-4663-8bee-35623df92d2e,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر شيخ الشيوخ المركز 80 مل,عطر-شيخ-الشيوخ-المركز-80-مل-ard-92,Lattafa,80 مل,14000,perfumes,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-92.webp,عطر شيخ الشيوخ المركز من لطافة، بتركيبة عود وعنبر مركّزة بطابع رجالي فاخر يناسب الاستخدام اليومي والمناسبات.,عائلة عطرية: oud amber,0,false,false,private,,batch100,108,true
ARD-957,761ff1ea-d30d-4057-bc96-a27b4da19578,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر 24 قيراط ذهبي,عطر-24-قيراط-ذهبي-ard-957,Lattafa,100 مل,19000,perfumes,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-957.webp,عطر 24 قيراط الذهبي من لطافة، بتركيبة عود وعنبر وفانيليا فاخرة للجنسين.,عائلة عطرية: amber vanilla oud,0,false,false,private,,batch100,71,true
ARD-958,87ca90e4-c5a5-44cf-9d23-5de23429689d,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر 24 قيراط سلفر,عطر-24-قيراط-سلفر-ard-958,Lattafa,100 مل,15000,perfumes,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-958.webp,عطر 24 قيراط الأبيض/السلفر من لطافة، بتركيبة عنبرية خشبية أنيقة للجنسين.,عائلة عطرية: amber woody,0,false,false,private,,batch100,72,true
ARD-959,8f743fd8-4c40-40bf-8029-88895f6d7297,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر نجدية,عطر-نجدية-ard-959,Lattafa,100 مل,15000,perfumes,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-959.webp,عطر نجدية من لطافة للرجال، بتركيبة منعشة حارة بطابع يومي واضح وثابت.,عائلة عطرية: fresh spicy,0,false,false,private,,batch100,68,true
ARD-970,b5c5c9d2-f14c-4f10-832c-abf68cdfd9b2,ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7,عطر قائد الفرسان,عطر-قائد-الفرسان-ard-970,Lattafa,90 مل,15000,perfumes,https://ztplxqlthuqkuktbznbo.supabase.co/storage/v1/object/public/products/ac7c356b-bcdf-4700-b31f-c6d2c5b53ca7/ARD-970.webp,عطر قائد الفرسان من لطافة، بتركيبة حلوة دخانية رجالية بطابع جريء وثابت.,عائلة عطرية: sweet smoky,0,false,false,private,,batch100,71,true
