priority,source_row,merchant_sku,product_name,brand,size,category,current_image_status,source_product_url,image_source_url,source_type,acquisition_status,review_notes
265,1709,ARD-3905,عطر نيش كولكشن اركتك 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
266,1710,ARD-3906,عطر نيش كولكشن سيلينا 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
267,1711,ARD-3907,عطر نيش كولكشن جولت 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
268,1712,ARD-3908,عطر نيش كولكشن اونيكس 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
269,1713,ARD-3909,عطر نيش كولكشن سسيون 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
270,1714,ARD-3910,عطر نيش كولكشن سوان 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
271,1715,ARD-3911,عطر نيش كولكشن فنتورو 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
272,1716,ARD-3912,عطر سكنجر ازوري سكايز 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
273,1717,ARD-3913,عطر سكنجر سكارليت سونك 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
274,1718,ARD-3914,عطر سكنجر تركواز ايز 55 مل,Volare,55 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
275,1719,ARD-3915,عطر سوشايتي بيرفوم 971 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
276,1720,ARD-3916,عطر سوشايتي بيرفوم 974 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
277,1721,ARD-3917,عطر سوشايتي بيرفوم 991 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
278,1722,ARD-3918,عطر ماغنيتود 020 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
279,1723,ARD-3919,عطر اوثينتك بلاك 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
280,1724,ARD-3920,عطر جينسز 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
281,1725,ARD-3921,عطر هايدين 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
282,1726,ARD-3922,عطر انفنتف اكستراكت 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
283,1727,ARD-3923,عطر كيمورا سيكرت 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
284,1728,ARD-3924,عطر كرستال 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
285,1729,ARD-3925,عطر لافيفا 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
286,1730,ARD-3926,عطر ليندلي 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
287,1731,ARD-3927,عطر ماغنفك بيور عود 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
288,1732,ARD-3928,عطر نوبلنس 100ذا وايلد مل,Volare,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
289,1733,ARD-3929,عطر زورا 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
290,1734,ARD-3977,عطربلاك لوسيد دريمس 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
291,1735,ARD-3978,عطرمايستكال واندرلوست 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
292,1736,ARD-3979,عطربروميسينك تريشور 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
293,1737,ARD-3980,عطر باراكون اوف فيرتو 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
294,1738,ARD-3982,عطر امبشن مان اديشن 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
295,1739,ARD-3985,عطر بوتيك ايسنس 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
296,1740,ARD-3986,عطر ديب بلاك,Volare,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
297,1741,ARD-3987,عطر فانتاستك اكستراكت 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
298,1742,ARD-3988,عطر انتميت لوف 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
299,1743,ARD-3989,عطر جون الين ابسلو 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
300,1744,ARD-3990,عطر جون الين الوشن 100 مل,Volare,100 مل,body-bath-care,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
